# Basic macro run statistics:,,,,,,,,,,,,,,,,,,,
# Date and time: 2023-08-14 18:09:28,,,,,,,,,,,,,,,,,,,
# Macro version: 13,,,,,,,,,,,,,,,,,,,
# Channel: 1,,,,,,,,,,,,,,,,,,,
# Cell (ROI) size interval: 5-Infinity um^2,,,,,,,,,,,,,,,,,,,
# Coefficient of variance threshold: 0,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
exp_code,BR_date,strain,medium,time,condition,frame,mean_background,cell_no,patch_density(find_maxima),patch_density(analyze_particles),area_fraction(patch_vs_ROI),length,length_SD,width,width_SD,size,size_SD,mean_patch_intensity,mean_patch_intensity_SD
230811_k,230728,Y1499,SMDGE,24h,control,4,585.4895,39,3.4916,3.8795,17.6704,0.2991,0.08733,0.1866,0.04195,0.04555,0.02062,5398.3981,3836.7541
230811_k,230728,Y1499,SMDGE,24h,control,4,585.4895,40,4.5904,3.8656,13.5455,0.2653,0.06825,0.1639,0.03524,0.03504,0.01441,3384.3168,1815.1478
230811_k,230728,Y1499,SMDGE,24h,control,4,585.4895,41,5.0182,4.5818,17.9813,0.2721,0.07611,0.1787,0.02969,0.03925,0.01614,3263.3131,1907.4539
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,1,4.4296,4.1015,24.2021,0.3459,0.1136,0.2125,0.04386,0.05901,0.02756,4153.6111,2566.6002
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,2,5.3456,4.4023,26.2042,0.3367,0.09148,0.2195,0.04905,0.05952,0.02498,4999.9959,3054.1688
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,3,3.7274,2.7955,13.1845,0.2946,0.0748,0.2003,0.03618,0.04716,0.01643,4504.9443,4082.7377
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,4,4.5208,3.9783,22.3823,0.3236,0.09452,0.2122,0.05485,0.05626,0.0271,3870.4228,2471.794
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,5,3.9827,3.8016,16.5835,0.2932,0.06201,0.1897,0.02108,0.04362,0.01006,3101.3943,2351.6487
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,6,4.6023,4.4183,19.1765,0.2792,0.05077,0.196,0.02926,0.0434,0.0117,3320.5909,2257.8764
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,7,4.4967,4.8068,20.8551,0.2866,0.07123,0.1894,0.03939,0.04339,0.01526,4427.4004,2597.7801
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,8,4.2712,3.7745,22.8545,0.3349,0.1031,0.2212,0.04866,0.06055,0.02772,5799.3612,3506.6988
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,9,4.2258,3.8877,20.7405,0.3194,0.1133,0.2053,0.0395,0.05335,0.02634,5503.6147,3761.1771
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,10,4.7859,4.403,27.566,0.3646,0.134,0.2147,0.0514,0.06261,0.02836,5581.4656,3018.3685
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,11,5.1528,5.1528,25.2097,0.2965,0.09649,0.1973,0.05367,0.04892,0.02763,4345.2278,2526.7033
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,12,5.4099,4.4263,22.7524,0.2941,0.0946,0.2102,0.05265,0.0514,0.03235,3422.5208,2240.7972
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,13,4.3613,4.2834,24.9105,0.328,0.08452,0.2203,0.04241,0.05816,0.02371,3133.2213,2331.8578
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,14,3.6748,3.9575,21.1028,0.3135,0.09022,0.2095,0.05033,0.05332,0.02375,4293.6058,2913.3932
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,15,3.7716,4.0859,19.2104,0.3052,0.09779,0.1929,0.03983,0.04702,0.01974,4742.8471,3624.2099
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,16,4.5733,4.2345,18.8376,0.2908,0.07003,0.1894,0.04085,0.04449,0.01718,3478.3198,2868.4258
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,17,4.2811,4.9297,26.7886,0.3161,0.09563,0.2058,0.06477,0.05434,0.03492,5302.8845,3734.2482
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,18,4.6376,4.4168,23.2747,0.3285,0.1281,0.2009,0.03886,0.0527,0.02405,5823.4404,3330.8354
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,19,4.557,3.9874,15.5905,0.2681,0.06323,0.1819,0.03693,0.0391,0.01417,3882.6178,2833.7955
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,20,5.6316,5.1623,22.2861,0.2791,0.04445,0.1952,0.02952,0.04317,0.01073,4049.6126,2462.8375
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,21,4.2337,4.1329,20.383,0.3144,0.08981,0.1936,0.0494,0.04932,0.02226,4018.0708,3000.2387
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,22,3.6469,3.6469,19.7054,0.329,0.1124,0.2043,0.04286,0.05403,0.02294,5531.1015,3596.863
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,23,4.0281,4.4057,20.671,0.2965,0.08086,0.1937,0.05001,0.04692,0.02147,6151.8473,4284.634
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,24,4.6809,4.6809,22.2868,0.3063,0.08409,0.1922,0.04443,0.04761,0.02066,5832.6873,3993.3066
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,25,4.566,4.2715,24.9549,0.3318,0.09941,0.2131,0.05563,0.05842,0.03111,5235.1783,3217.0771
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,26,4.1478,4.6795,23.102,0.3065,0.09893,0.1987,0.05242,0.04937,0.02439,5392.726,4339.5294
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,27,3.6145,3.8335,19.8322,0.304,0.07073,0.2092,0.05202,0.05173,0.0231,4491.8359,3878.9609
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,28,4.2358,4.7199,27.0671,0.3172,0.09595,0.2184,0.05713,0.05735,0.0309,6990.7029,4535.1475
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,29,4.4218,4.512,22.9472,0.3099,0.08851,0.2047,0.04258,0.05086,0.02118,4443.7635,3229.5944
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,30,4.3559,4.743,21.5302,0.286,0.07872,0.1948,0.04773,0.04539,0.02091,4575.8002,3524.9186
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,31,4.1278,4.1278,17.0492,0.2721,0.06673,0.1887,0.03535,0.0413,0.01572,3785.6422,2570.0986
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,32,4.5767,4.5767,22.8808,0.305,0.09207,0.2014,0.04165,0.04999,0.02349,2555.7498,1779.0537
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,33,4.7204,4.7204,25.5211,0.3111,0.09942,0.2091,0.05512,0.05407,0.02886,5969.1707,4017.4166
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,34,4.9215,4.3942,23.2095,0.3149,0.1024,0.2078,0.03978,0.05282,0.02317,4086.3263,2596.7322
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,35,5.4212,4.9694,24.083,0.2972,0.07934,0.2009,0.03835,0.04846,0.02034,5753.1061,2802.1913
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,36,3.866,3.5898,17.5127,0.3106,0.07963,0.1972,0.03451,0.04878,0.01696,3443.3596,2602.9212
230811_k,230728,Y1499,SMDGE,24h,control,5,694.5417,37,5.0919,4.7801,23.4002,0.3017,0.07978,0.2026,0.03571,0.04895,0.01898,4017.6014,2466.4273
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,1,3.3516,3.0272,13.68,0.2821,0.04996,0.2001,0.04017,0.04519,0.01534,3573.9439,2775.248
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,2,2.2579,2.1325,10.9531,0.3137,0.09135,0.1997,0.05546,0.05136,0.02443,4873.6609,5790.0903
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,3,4.4917,3.8112,19.2661,0.3212,0.08256,0.1998,0.04104,0.05055,0.01732,4589.6906,3308.5266
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,4,2.9383,2.571,14.5536,0.3236,0.07601,0.2205,0.03315,0.05661,0.01837,4396.2358,4016.5174
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,5,4.2979,3.5815,13.7527,0.2667,0.05072,0.1811,0.03172,0.0384,0.01092,3582.3332,2782.8595
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,6,4.2067,3.8242,15.2314,0.2583,0.03892,0.1931,0.04052,0.03983,0.01221,4126.0259,3348.7047
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,7,3.7181,2.9214,12.6119,0.303,0.08763,0.1788,0.0261,0.04317,0.01541,4462.6189,3927.9961
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,10,2.9221,2.6299,12.1755,0.2913,0.05935,0.2,0.03685,0.0463,0.01528,5416.9676,3122.123
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,11,3.7517,3.0696,12.4869,0.2705,0.03931,0.1892,0.03688,0.04068,0.01155,2321.4974,1725.0576
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,12,3.7706,3.4427,14.2642,0.2706,0.06127,0.1909,0.04241,0.04143,0.01579,4164.6156,3942.9223
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,13,3.793,3.3937,14.6177,0.2735,0.06329,0.1975,0.03294,0.04307,0.01324,3420.1192,2902.3926
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,14,3.4075,3.3043,15.9127,0.2865,0.03629,0.2117,0.03523,0.04816,0.01188,3966.8044,2953.747
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,15,4.1746,4.1746,18.8649,0.2697,0.04419,0.2106,0.03593,0.04519,0.01228,5081.8573,3430.4013
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,16,3.9739,3.432,14.9972,0.2786,0.07049,0.1965,0.03559,0.0437,0.01493,3314.7662,2641.6152
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,17,3.726,3.105,12.9376,0.2686,0.05829,0.1939,0.03912,0.04167,0.01387,2637.5455,2024.7993
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,18,3.4464,3.2437,15.0621,0.2821,0.05851,0.2053,0.03298,0.04643,0.01539,4488.3559,4282.3421
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,19,2.5929,2.2818,11.4077,0.3177,0.0644,0.2017,0.02462,0.04999,0.00952,1850.7992,1862.1931
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,20,3.6848,3.3282,13.8383,0.2699,0.07751,0.1889,0.03757,0.04158,0.0188,3424.1305,3063.4115
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,21,4.0322,3.6078,16.9701,0.2899,0.07924,0.1998,0.04053,0.04704,0.01962,4388.7916,3173.6928
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,22,3.3306,2.2204,9.4671,0.2614,0.03675,0.2065,0.02919,0.04264,0.009371,2143.0657,1905.9948
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,23,3.5967,3.0829,15.5451,0.2978,0.0648,0.2122,0.04504,0.05042,0.01651,3798.777,3022.9353
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,24,3.9973,3.5838,17.5676,0.2944,0.077,0.2067,0.03954,0.04902,0.01965,3445.0901,2858.1768
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,25,3.9108,4.011,19.9693,0.3029,0.07265,0.2066,0.03135,0.04979,0.0156,4628.4097,3576.5855
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,26,3.4234,2.4606,10.685,0.2858,0.05966,0.1902,0.0453,0.04343,0.01503,1889.481,1316.8527
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,27,3.4669,2.875,12.9016,0.2948,0.06877,0.1915,0.03097,0.04487,0.01423,2558.5575,2187.1858
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,28,3.5823,2.7556,13.55,0.2918,0.0684,0.2087,0.03946,0.04917,0.02024,3243.6073,2435.1075
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,29,3.2121,2.4708,11.9985,0.3045,0.1127,0.1997,0.03403,0.04856,0.02183,2332.5399,2369.3272
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,30,3.0222,3.1901,14.3004,0.2949,0.07285,0.1927,0.02749,0.04483,0.01297,1614.6344,1387.6674
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,31,3.1398,3.1398,14.3455,0.2914,0.07159,0.1971,0.04856,0.04569,0.01793,2951.7272,2984.7677
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,32,3.5807,2.8921,13.2911,0.2936,0.08772,0.1897,0.0461,0.04596,0.02325,2997.3613,2786.7306
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,34,3.9521,3.7196,16.9516,0.2842,0.04139,0.2005,0.04458,0.04557,0.01513,5243.7881,2768.7192
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,35,3.5391,3.6999,16.4613,0.273,0.04771,0.2033,0.03817,0.04449,0.01422,5438.6798,4978.8928
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,36,2.8109,1.6865,6.166,0.2552,0.03056,0.1798,0.03023,0.03656,0.009441,2697.9296,2445.5695
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,37,2.6435,2.799,15.293,0.3269,0.09008,0.2096,0.03525,0.05464,0.01836,4045.1746,4645.2509
230811_k,230728,Y1500,SMDGE,24h,control,1,685.2677,38,3.3407,3.0932,15.4663,0.291,0.05252,0.2152,0.03606,0.05,0.01436,3104.9878,2702.7653
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,1,3.5733,3.45,16.1948,0.2861,0.05355,0.2038,0.04161,0.04694,0.01674,4537.5038,3812.1408
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,2,2.593,2.0528,9.0698,0.2809,0.03394,0.2001,0.03171,0.04418,0.00898,2046.9318,1822.9206
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,3,3.5438,2.6884,12.617,0.2935,0.08378,0.1993,0.0369,0.04693,0.01856,3781.9313,3319.4859
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,4,3.0915,2.4407,10.9671,0.2812,0.06098,0.1978,0.05212,0.04493,0.01751,4029.2402,4694.3856
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,5,4.1632,3.9967,16.2245,0.2597,0.04424,0.1957,0.03776,0.04059,0.01253,2375.1269,2029.6387
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,6,3.9079,3.1635,14.1391,0.2937,0.05922,0.1938,0.02563,0.04469,0.01034,3303.9915,2429.234
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,7,3.5148,3.5148,15.7122,0.2909,0.05285,0.195,0.03599,0.0447,0.01217,2851.1183,2303.3719
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,8,2.8393,2.7159,15.6203,0.3252,0.07797,0.2214,0.03947,0.05751,0.01981,1765.268,1500.1127
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,9,3.7168,2.872,11.0248,0.2524,0.05007,0.1904,0.03527,0.03839,0.01327,2434.8416,2259.7538
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,10,3.5415,3.1297,14.812,0.2883,0.06713,0.2033,0.04244,0.04733,0.0176,2874.3919,2534.7818
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,11,3.4358,2.9449,17.0226,0.33,0.08179,0.2208,0.03174,0.0578,0.01755,3609.3361,2918.4223
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,12,4.4227,4.865,20.4607,0.2794,0.07105,0.1898,0.03338,0.04206,0.01441,3940.5996,2757.104
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,13,4.3178,3.7781,15.2956,0.2638,0.04908,0.1916,0.03709,0.04049,0.01371,3699.7129,3198.585
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,14,4.0754,2.7786,11.975,0.2718,0.04012,0.2008,0.02076,0.0431,0.008702,2361.8288,2186.4382
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,15,2.9485,2.6536,12.5565,0.3023,0.07609,0.1929,0.0426,0.04732,0.01938,2745.3495,2847.6061
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,16,4.0396,3.7164,17.1782,0.2908,0.08577,0.1962,0.0296,0.04622,0.01929,4415.6298,3716.7702
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,17,3.0643,2.7678,12.1744,0.2711,0.0503,0.2025,0.04091,0.04399,0.01473,2617.3576,2380.1376
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,18,3.3681,3.0619,13.8837,0.2884,0.09153,0.2001,0.0354,0.04534,0.0157,3626.3994,3689.6688
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,19,3.095,2.2585,10.5587,0.2991,0.07231,0.1967,0.03457,0.04675,0.01428,3595.3518,3006.331
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,20,3.8188,3.3696,14.6593,0.2736,0.04413,0.1992,0.02747,0.04351,0.01243,4241.8492,3227.6772
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,21,3.47,3.0363,15.0831,0.3102,0.08278,0.1991,0.03603,0.04968,0.01976,4132.3498,4049.1697
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,22,3.0088,3.2317,15.944,0.2906,0.05785,0.2102,0.0461,0.04934,0.0207,5244.2595,5320.018
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,23,3.0393,2.6429,12.6721,0.2919,0.04072,0.2065,0.03876,0.04795,0.01214,3128.2535,2433.8532
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,24,3.2516,2.6322,12.5237,0.2877,0.05174,0.2069,0.03258,0.04758,0.01501,2825.5546,2424.747
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,25,3.0083,3.1754,12.34,0.255,0.0491,0.1886,0.0419,0.03886,0.01466,4131.7652,4683.4691
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,26,3.1513,2.6738,13.5459,0.303,0.09128,0.2098,0.03288,0.05066,0.02059,4124.8107,3867.568
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,27,3.3428,2.7459,12.5823,0.2886,0.0729,0.1981,0.0378,0.04582,0.01687,2178.2129,1834.1334
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,28,3.5151,2.6363,13.3462,0.3029,0.0784,0.2088,0.03153,0.05062,0.01762,4072.5494,3535.6893
230811_k,230728,Y1500,SMDGE,24h,control,2,689.0876,29,2.8574,2.3379,10.6248,0.3043,0.09064,0.1889,0.04109,0.04545,0.01642,2603.972,2126.2056
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,1,3.3072,3.18,15.1598,0.2891,0.04727,0.2061,0.04819,0.04767,0.01595,3839.2245,3167.2676
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,2,3.3649,2.2433,9.0034,0.2665,0.04389,0.1907,0.02286,0.04013,0.008996,1945.8527,1672.1679
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,3,3.3133,3.2283,16.0333,0.3045,0.07664,0.2037,0.04318,0.04966,0.0182,3158.1664,3420.914
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,4,3.1959,2.6401,12.1754,0.2945,0.05959,0.2014,0.038,0.04612,0.01044,2555.5705,1882.1711
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,5,2.8875,2.2212,10.7179,0.3101,0.05994,0.1943,0.0432,0.04825,0.01642,1455.2834,1390.0494
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,6,2.4727,2.3652,11.166,0.2941,0.05621,0.2033,0.03272,0.04721,0.01213,1816.8224,1582.3605
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,7,4.4307,3.5868,17.5824,0.2922,0.05589,0.2091,0.03779,0.04902,0.01646,4877.2758,3730.1117
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,8,3.3091,2.557,11.659,0.2874,0.06188,0.1985,0.04127,0.0456,0.0155,3105.8117,2899.3595
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,9,4.0475,4.3366,25.5093,0.3353,0.08599,0.2195,0.04017,0.05882,0.0212,5003.5396,2814.7512
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,10,2.8138,2.6483,12.4746,0.2846,0.04852,0.2083,0.04014,0.0471,0.01379,2347.5442,2445.452
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,11,2.8441,2.6768,12.6602,0.3052,0.07145,0.1917,0.04393,0.0473,0.01963,2378.1843,1852.6882
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,12,2.8427,3.1012,14.9248,0.2943,0.06932,0.2062,0.02928,0.04813,0.01404,4309.34,4705.5175
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,13,3.9054,3.0041,13.7138,0.2911,0.07317,0.1951,0.04457,0.04565,0.01849,3929.1602,3326.7365
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,14,3.7672,3.4981,17.1063,0.3038,0.08897,0.1986,0.04333,0.0489,0.02262,4636.5328,3274.3235
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,15,3.1621,2.3423,10.5131,0.2869,0.08423,0.1988,0.03442,0.04488,0.01445,3634.6663,4200.6039
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,16,3.4328,2.7176,11.9194,0.2862,0.05878,0.1935,0.02035,0.04386,0.01213,2753.3662,2098.0617
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,17,4.3284,2.9512,12.176,0.2607,0.04845,0.1978,0.03725,0.04126,0.01304,3147.3714,2584.7211
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,18,3.0715,2.3223,11.5676,0.3024,0.04957,0.2067,0.03922,0.04981,0.01326,2990.0296,3111.272
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,19,4.4145,3.5868,14.4548,0.2661,0.04249,0.19,0.03769,0.0403,0.01262,3391.7362,2482.2725
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,20,3.1498,2.7561,13.5907,0.2991,0.07559,0.2078,0.03523,0.04931,0.01538,2735.6195,2500.5317
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,21,3.2302,3.2302,17.004,0.3155,0.08778,0.205,0.04504,0.05264,0.02261,6467.7639,4837.7108
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,22,3.0087,2.4264,11.9239,0.3048,0.07974,0.2012,0.0411,0.04914,0.01781,2675.9113,2512.321
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,23,3.4554,4.1199,17.4267,0.2816,0.06286,0.1868,0.04105,0.0423,0.01647,1918.9927,1548.7062
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,24,3.2148,2.4584,13.5574,0.3095,0.08582,0.2239,0.02965,0.05515,0.01917,3160.8771,2336.2456
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,25,3.1338,3.4954,18.5746,0.3047,0.0701,0.2188,0.03703,0.05314,0.01657,4006.6824,3848.774
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,26,3.2066,3.3754,14.9431,0.2916,0.05614,0.1938,0.02884,0.04427,0.01016,2101.7502,1714.6804
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,27,4.1589,3.8509,20.387,0.3151,0.09983,0.21,0.02715,0.05294,0.02196,4395.7019,3995.2217
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,28,3.1886,3.4785,15.0089,0.2888,0.05972,0.1895,0.04102,0.04315,0.01354,3233.3657,2644.081
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,29,3.937,3.3746,16.1401,0.3057,0.1013,0.1952,0.03969,0.04783,0.02086,3844.9124,2626.093
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,30,3.4247,2.6344,12.5908,0.3011,0.08604,0.2001,0.02317,0.04779,0.01667,1968.8752,1482.9957
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,31,3.6674,3.209,14.3961,0.2847,0.07318,0.1961,0.04049,0.04486,0.01713,2904.2031,2541.7947
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,32,3.8368,3.2887,14.4416,0.2805,0.04484,0.1972,0.04652,0.04391,0.0139,2764.2284,2136.2367
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,33,4.5107,4.1268,20.7586,0.3075,0.07055,0.2035,0.0399,0.0503,0.01841,4145.1654,3063.4919
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,34,4.3491,3.4793,19.2538,0.3271,0.09951,0.2138,0.04157,0.05534,0.01996,4338.756,3347.7281
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,35,3.2778,2.7602,12.4207,0.2788,0.03187,0.2038,0.03298,0.045,0.01017,2023.8013,1709.7278
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,36,4.1026,3.258,14.2699,0.2773,0.06282,0.1993,0.03549,0.0438,0.01447,4240.9713,4450.6659
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,37,3.206,2.748,12.1141,0.2743,0.04101,0.2028,0.03195,0.04408,0.01057,4034.491,3672.2704
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,38,3.5218,3.0992,14.1562,0.2784,0.04432,0.2072,0.02953,0.04568,0.01094,3380.083,2879.7727
230811_k,230728,Y1500,SMDGE,24h,control,3,697.8398,39,4.6628,4.352,17.8095,0.2704,0.06298,0.188,0.04117,0.04092,0.01606,4065.4654,2746.5991
230811_k,230728,Y1500,SMDGE,24h,control,4,598.7733,1,2.8331,2.3609,10.8861,0.294,0.07414,0.1941,0.04323,0.04611,0.01879,2261.5169,1851.4539
230811_k,230728,Y1500,SMDGE,24h,control,4,598.7733,2,2.6075,2.3007,11.2782,0.2819,0.06368,0.2148,0.04754,0.04902,0.01927,2497.5476,2257.734
230811_k,230728,Y1500,SMDGE,24h,control,4,598.7733,3,3.7484,3.1717,14.1343,0.2956,0.08929,0.1864,0.03888,0.04456,0.02093,3706.232,2778.1243
230811_k,230728,Y1500,SMDGE,24h,control,4,598.7733,4,3.5334,2.7605,13.2612,0.2956,0.07023,0.2011,0.04222,0.04804,0.01876,3424.765,2993.5552
230811_k,230728,Y1500,SMDGE,24h,control,4,598.7733,5,3.6994,3.4148,13.9494,0.2757,0.08797,0.1837,0.03983,0.04085,0.01849,3570.06,3265.4217
230811_k,230728,Y1500,SMDGE,24h,control,4,598.7733,6,3.1808,2.9361,15.6672,0.3172,0.06253,0.2144,0.02932,0.05336,0.01186,2806.836,2019.3975
230811_k,230728,Y1500,SMDGE,24h,control,4,598.7733,7,3.532,3.0713,14.82,0.2885,0.05358,0.2096,0.03499,0.04825,0.01448,3331.8037,3010.9958
230811_k,230728,Y1500,SMDGE,24h,control,4,598.7733,8,3.1112,2.8367,10.4289,0.2577,0.0483,0.1778,0.03796,0.03676,0.01288,2496.2451,2319.0885
230811_k,230728,Y1500,SMDGE,24h,control,4,598.7733,9,3.4441,2.7818,13.1899,0.2857,0.05853,0.209,0.03991,0.04742,0.01426,2535.8067,2139.4791
